DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,1994,4.1,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,1000.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Nutritional status and child feeding practices of Maldivian children. Department of Public Health. Male  Maldives  1994.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2001,3.9,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,419.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Multiple indicator cluster survey (MICS 2) Maldives. Ministry of Health. Male  Republic of Maldives  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2009,2.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.1,3.8,1281.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Maldives demographic and health survey 2009. Demographic and Health Surveys. Calverton  Maryland  MOHF and ICF Macro  2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2017,2.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.4,3.6,1165.3,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Maldives Demographic and Health Survey 2016-17. Malé  Maldives  and Rockville  Maryland  USA  MOH and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,1994,3.5,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,1995.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Nutritional status and child feeding practices of Maldivian children. Department of Public Health. Male  Maldives  1994.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,1997,9.2,0: Units,PCNT: %,AD: Adjusted,F: Free,,,1486.0,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Vulnerability and poverty assessment 1998. Malé  Republic of Maldives  1999,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2001,3.5,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,746.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Multiple indicator cluster survey (MICS 2) Maldives. Ministry of Health. Male  Republic of Maldives  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2009,2.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.1,3.4,2547.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Maldives demographic and health survey 2009. Demographic and Health Surveys. Calverton  Maryland  MOHF and ICF Macro  2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2017,2.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.4,2.8,2260.5,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Maldives Demographic and Health Survey 2016-17. Malé  Maldives  and Rockville  Maryland  USA  MOH and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2001,3.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.9,4.2,5183.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Mali 2001. Demographic and Health Surveys. Calverton  Maryland  USA  CPS/MS  DNSI et ORC Macro  2002,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2006,5.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.1,6.6,6099.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé du Mali 2006. DHS. Calverton  Maryland  USA  CPS/DNSI et Macro International Inc.  2007,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2010,1.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.5,2.1,11143.4,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Mali 2009-10 Mulitple Indicator Cluster Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2011,1.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,0.8,1.5,453.6,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité Rétrospective  Mali 2011,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2014,2.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.6,3.5,8779.8,Oedema data was not considered in the analysis excludes Gao and Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité  Rétrospective  Mali  2014,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2015-05-22,3.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.2,4.5,3699.4,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle Anthropométrique et de Mortalité rétrospective  Mali 2015,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2015-09-05,2.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.2,3.0,7609.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par Grappes à Indicateurs Multiples au Mali (MICS-Mali)  2015  Résultats clés. Bamako  Mali  INSTAT,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2016,2.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.5,2.6,4010.3,Oedema data was not considered in the analysis excludes Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité Rétrospective  Mali  2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2017,1.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.7,2.2,6680.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2018-07-24,1.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.2,2.2,4473.7,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2018-09-27,2.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.6,2.5,4880.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Démographique et de Santé au Mali 2018. Bamako  Mali et Rockville  Maryland  USA   INSTAT  CPS/SS-DS-PF et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2019,1.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.2,2.0,6297.2,Reduced age range  Oedema data was not considered in the analysis Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2001,5.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,4.2,5.9,5322.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Mali 2001. Demographic and Health Surveys. Calverton  Maryland  USA  CPS/MS  DNSI et ORC Macro  2002,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2006,6.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.7,7.2,6270.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé du Mali 2006. DHS. Calverton  Maryland  USA  CPS/DNSI et Macro International Inc.  2007,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2010,2.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.7,2.3,11819.8,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Mali 2009-10 Mulitple Indicator Cluster Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2011,3.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.5,3.8,475.3,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité Rétrospective  Mali 2011,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2014,3.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.6,4.9,8964.7,Oedema data was not considered in the analysis excludes Gao and Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité  Rétrospective  Mali  2014,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2015-05-22,2.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.8,4.0,3959.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle Anthropométrique et de Mortalité rétrospective  Mali 2015,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2015-09-05,4.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.6,4.7,8113.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par Grappes à Indicateurs Multiples au Mali (MICS-Mali)  2015  Résultats clés. Bamako  Mali  INSTAT,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2016,2.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.9,2.9,3990.1,Oedema data was not considered in the analysis excludes Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité Rétrospective  Mali  2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2017,3.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.6,3.7,7180.6,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2018-07-24,2.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.1,3.3,4495.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2018-09-27,3.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.5,3.9,5001.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Démographique et de Santé au Mali 2018. Bamako  Mali et Rockville  Maryland  USA   INSTAT  CPS/SS-DS-PF et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2019,2.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.0,3.0,6654.5,Reduced age range  Oedema data was not considered in the analysis Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,1987,3.2,0: Units,PCNT: %,AD: Adjusted,F: Free,,,1525.0,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Mali  1987. Demographic and Health Surveys. Bamako  Mali  1989,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,1996,9.8,0: Units,PCNT: %,AD: Adjusted,F: Free,,,4987.0,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête demographique et de santé Mali 1995-1996. Demographic and Health Surveys. Cellule de Planification et de Statistique. Bamako  Mali  1996,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2001,4.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.7,4.9,10506.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Mali 2001. Demographic and Health Surveys. Calverton  Maryland  USA  CPS/MS  DNSI et ORC Macro  2002,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2006,6.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.7,6.6,12369.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé du Mali 2006. DHS. Calverton  Maryland  USA  CPS/DNSI et Macro International Inc.  2007,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2010,1.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.7,2.1,22963.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Mali 2009-10 Mulitple Indicator Cluster Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2011,2.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.8,2.6,928.9,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité Rétrospective  Mali 2011,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2014,3.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.4,3.7,17744.5,Oedema data was not considered in the analysis excludes Gao and Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité  Rétrospective  Mali  2014,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2015-05-22,2.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.2,3.8,7658.5,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle Anthropométrique et de Mortalité rétrospective  Mali 2015,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2015-09-05,3.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.0,3.8,15723.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par Grappes à Indicateurs Multiples au Mali (MICS-Mali)  2015  Résultats clés. Bamako  Mali  INSTAT,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
