DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2009,37.65159606933594,0: Units,PCNT: %,,,21.010467529296875,57.824405670166016,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2010,37.727657318115234,0: Units,PCNT: %,,,21.101463317871094,57.8488655090332,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2011,37.803775787353516,0: Units,PCNT: %,,,21.192670822143555,57.87343978881836,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2012,37.87995910644531,0: Units,PCNT: %,,,21.284086227416992,57.89812088012695,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2013,37.956199645996094,0: Units,PCNT: %,,,21.375709533691406,57.922916412353516,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2014,38.03249740600586,0: Units,PCNT: %,,,21.467538833618164,57.94782257080078,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2015,38.108856201171875,0: Units,PCNT: %,,,21.559574127197266,57.972843170166016,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2016,38.18527603149414,0: Units,PCNT: %,,,21.651811599731445,57.99797821044922,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2017,38.261749267578125,0: Units,PCNT: %,,,21.744251251220703,58.02322769165039,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2018,38.338287353515625,0: Units,PCNT: %,,,21.836891174316406,58.0485954284668,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,38.414878845214844,0: Units,PCNT: %,,,21.929729461669922,58.07407760620117,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2020,38.49152755737305,0: Units,PCNT: %,,,22.02276611328125,58.09967803955078,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2021,38.568233489990234,0: Units,PCNT: %,,,22.115997314453125,58.12540054321289,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1985,35.84513473510742,0: Units,PCNT: %,,,18.892925262451172,57.26811218261719,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1986,35.919647216796875,0: Units,PCNT: %,,,18.9785099029541,57.29018020629883,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1987,35.99422836303711,0: Units,PCNT: %,,,19.064332962036133,57.31234359741211,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1988,36.068878173828125,0: Units,PCNT: %,,,19.150392532348633,57.3345947265625,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1989,36.143592834472656,0: Units,PCNT: %,,,19.23668670654297,57.35694122314453,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1990,36.21837615966797,0: Units,PCNT: %,,,19.32321548461914,57.37937927246094,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1991,36.29322814941406,0: Units,PCNT: %,,,19.409976959228516,57.40190887451172,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1992,36.36814498901367,0: Units,PCNT: %,,,19.496973037719727,57.424537658691406,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1993,36.4431266784668,0: Units,PCNT: %,,,19.584199905395508,57.44725799560547,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1994,36.5181770324707,0: Units,PCNT: %,,,19.67165756225586,57.47007751464844,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1995,36.59328842163086,0: Units,PCNT: %,,,19.75934600830078,57.49299240112305,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1996,36.6684684753418,0: Units,PCNT: %,,,19.847261428833008,57.5160026550293,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1997,36.74371337890625,0: Units,PCNT: %,,,19.935405731201172,57.53911590576172,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1998,36.81902313232422,0: Units,PCNT: %,,,20.02377700805664,57.56232452392578,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1999,36.89439392089844,0: Units,PCNT: %,,,20.11237144470215,57.58563232421875,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2000,36.96983337402344,0: Units,PCNT: %,,,20.201190948486328,57.60904312133789,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2001,37.04533386230469,0: Units,PCNT: %,,,20.29023551940918,57.6325569152832,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2002,37.12089920043945,0: Units,PCNT: %,,,20.379499435424805,57.65616989135742,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2003,37.19652557373047,0: Units,PCNT: %,,,20.46898651123047,57.67988967895508,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2004,37.272216796875,0: Units,PCNT: %,,,20.558691024780273,57.70370864868164,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2005,37.34796905517578,0: Units,PCNT: %,,,20.64861488342285,57.72763442993164,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2006,37.42378234863281,0: Units,PCNT: %,,,20.73875617980957,57.75166702270508,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2007,37.49966049194336,0: Units,PCNT: %,,,20.829113006591797,57.77580642700195,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2008,37.57559585571289,0: Units,PCNT: %,,,20.9196834564209,57.800052642822266,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2009,37.65159606933594,0: Units,PCNT: %,,,21.010467529296875,57.824405670166016,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2010,37.727657318115234,0: Units,PCNT: %,,,21.101463317871094,57.8488655090332,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2011,37.803775787353516,0: Units,PCNT: %,,,21.192670822143555,57.87343978881836,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2012,37.87995910644531,0: Units,PCNT: %,,,21.284086227416992,57.89812088012695,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2013,37.956199645996094,0: Units,PCNT: %,,,21.375709533691406,57.922916412353516,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2014,38.03249740600586,0: Units,PCNT: %,,,21.467538833618164,57.94782257080078,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2015,38.108856201171875,0: Units,PCNT: %,,,21.559574127197266,57.972843170166016,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2016,38.18527603149414,0: Units,PCNT: %,,,21.651811599731445,57.99797821044922,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2017,38.261749267578125,0: Units,PCNT: %,,,21.744251251220703,58.02322769165039,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2018,38.338287353515625,0: Units,PCNT: %,,,21.836891174316406,58.0485954284668,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,38.414878845214844,0: Units,PCNT: %,,,21.929729461669922,58.07407760620117,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2020,38.49152755737305,0: Units,PCNT: %,,,22.02276611328125,58.09967803955078,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_009: Oceania excluding Australia and New Zealand,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2021,38.568233489990234,0: Units,PCNT: %,,,22.115997314453125,58.12540054321289,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,OMN: Oman,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,1999,14.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,13.5,16.3,6765.2,Height/length modality (standing/lying) was not collected Omani citizens,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Oman Protein-Energy Malnutrition Survey 1999. Muscat  Oman  Ministry of Health (Oman),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1991-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,OMN: Oman,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2009,8.5,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,3984.0,Omani citizens,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Second National Health Survey for Protein Energy Malnutrition In Children below Five Years of Age In the Sultanate of Oman,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1991-2017,Y0T4: Under 5 years old
