DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2015,5.6,0: Units,PCNT: %,ER: External Reanalysis,F: Free,4.1,7.6,1094500.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,National Health and Morbidity Survey 2015 (NHMS 2015)  Kuala Lumpur  Malaysia  IPH  2015.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2019,5.5,0: Units,PCNT: %,ER: External Reanalysis,F: Free,3.4,8.7,1113252.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Malaysia National Health and Morbidity Survey (NHMS) 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2006,6.2,0: Units,PCNT: %,ER: External Reanalysis,F: Free,5.3,7.2,984353.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Malaysia National Health And Morbidity Survey 2006. Kuala Lumpur  Malaysia  Institute for Public Health  Ministry of Health (Malaysia),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2015,4.7,0: Units,PCNT: %,ER: External Reanalysis,F: Free,3.6,6.3,1129263.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,National Health and Morbidity Survey 2015 (NHMS 2015)  Kuala Lumpur  Malaysia  IPH  2015.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2019,7.3,0: Units,PCNT: %,ER: External Reanalysis,F: Free,4.2,12.4,1166603.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Malaysia National Health and Morbidity Survey (NHMS) 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2006,6.2,0: Units,PCNT: %,ER: External Reanalysis,F: Free,5.5,6.9,1958047.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Malaysia National Health And Morbidity Survey 2006. Kuala Lumpur  Malaysia  Institute for Public Health  Ministry of Health (Malaysia),https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2015,5.2,0: Units,PCNT: %,ER: External Reanalysis,F: Free,4.2,6.4,2223763.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,National Health and Morbidity Survey 2015 (NHMS 2015)  Kuala Lumpur  Malaysia  IPH  2015.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MYS: Malaysia,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2019,6.4,0: Units,PCNT: %,ER: External Reanalysis,F: Free,4.4,9.2,2279855.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Malaysia National Health and Morbidity Survey (NHMS) 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2006-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,1994,11.1,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,995.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Nutritional status and child feeding practices of Maldivian children. Department of Public Health. Male  Maldives  1994.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2001,12.4,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,327.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Multiple indicator cluster survey (MICS 2) Maldives. Ministry of Health. Male  Republic of Maldives  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2009,5.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.7,6.6,1269.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Maldives demographic and health survey 2009. Demographic and Health Surveys. Calverton  Maryland  MOHF and ICF Macro  2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2017,3.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.4,4.8,1086.7,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Maldives Demographic and Health Survey 2016-17. Malé  Maldives  and Rockville  Maryland  USA  MOH and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,1994,13.9,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,1000.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Nutritional status and child feeding practices of Maldivian children. Department of Public Health. Male  Maldives  1994.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2001,16.2,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,419.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Multiple indicator cluster survey (MICS 2) Maldives. Ministry of Health. Male  Republic of Maldives  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2009,7.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,6.4,9.7,1301.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Maldives demographic and health survey 2009. Demographic and Health Surveys. Calverton  Maryland  MOHF and ICF Macro  2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2017,4.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.4,6.0,1159.6,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Maldives Demographic and Health Survey 2016-17. Malé  Maldives  and Rockville  Maryland  USA  MOH and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,1994,12.5,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,1995.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Nutritional status and child feeding practices of Maldivian children. Department of Public Health. Male  Maldives  1994.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2001,14.5,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,746.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Multiple indicator cluster survey (MICS 2) Maldives. Ministry of Health. Male  Republic of Maldives  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2009,6.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.4,7.7,2571.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Maldives demographic and health survey 2009. Demographic and Health Surveys. Calverton  Maryland  MOHF and ICF Macro  2010,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MDV: Maldives,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),_T: Total,2017,4.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,3.2,4.9,2246.3,The national estimate may be affected by bias due to (i) large variance in sub-national response rates (e.g. household response rate  eligible under 5 children response rate) and (ii) large variance in sub-national item non-response (i.e. missing weights and height among responders).,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Maldives Demographic and Health Survey 2016-17. Malé  Maldives  and Rockville  Maryland  USA  MOH and ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2001,22.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,20.1,23.9,5117.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Mali 2001. Demographic and Health Surveys. Calverton  Maryland  USA  CPS/MS  DNSI et ORC Macro  2002,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2006,18.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,16.4,19.7,6101.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé du Mali 2006. DHS. Calverton  Maryland  USA  CPS/DNSI et Macro International Inc.  2007,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2010,8.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,7.5,9.0,11119.3,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Mali 2009-10 Mulitple Indicator Cluster Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2011,7.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,6.5,9.2,453.8,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité Rétrospective  Mali 2011,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2014,8.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,6.6,10.7,8745.4,Oedema data was not considered in the analysis excludes Gao and Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité  Rétrospective  Mali  2014,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2015-05-22,8.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,6.5,10.4,3714.2,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle Anthropométrique et de Mortalité rétrospective  Mali 2015,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2015-09-05,11.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,10.6,12.8,7194.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par Grappes à Indicateurs Multiples au Mali (MICS-Mali)  2015  Résultats clés. Bamako  Mali  INSTAT,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2016,7.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,6.0,8.3,3995.8,Oedema data was not considered in the analysis excludes Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité Rétrospective  Mali  2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2017,6.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.1,8.4,6674.4,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2018-07-24,5.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,4.6,6.7,4471.9,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2018-09-27,9.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.2,10.4,4764.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Démographique et de Santé au Mali 2018. Bamako  Mali et Rockville  Maryland  USA   INSTAT  CPS/SS-DS-PF et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),F: Female,2019,7.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,6.2,8.3,6289.4,Reduced age range  Oedema data was not considered in the analysis Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2001,24.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,23.2,26.7,5250.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Mali 2001. Demographic and Health Surveys. Calverton  Maryland  USA  CPS/MS  DNSI et ORC Macro  2002,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2006,21.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,19.5,22.7,6243.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé du Mali 2006. DHS. Calverton  Maryland  USA  CPS/DNSI et Macro International Inc.  2007,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2010,10.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,10.0,11.7,11786.0,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Mali 2009-10 Mulitple Indicator Cluster Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2011,10.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.5,12.5,476.0,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité Rétrospective  Mali 2011,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2014,10.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.5,13.3,8978.1,Oedema data was not considered in the analysis excludes Gao and Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité  Rétrospective  Mali  2014,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2015-05-22,10.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,7.6,13.9,3942.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle Anthropométrique et de Mortalité rétrospective  Mali 2015,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2015-09-05,14.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,13.4,15.9,7615.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par Grappes à Indicateurs Multiples au Mali (MICS-Mali)  2015  Résultats clés. Bamako  Mali  INSTAT,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2016,9.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,7.5,11.2,3963.3,Oedema data was not considered in the analysis excludes Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité Rétrospective  Mali  2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2017,8.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,7.2,10.6,7176.8,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_HAZ_NE3: Height-for-age <-3 SD (Severe Stunting),M: Male,2018-07-24,8.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,7.2,9.8,4499.5,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2001-2019,Y0T4: Under 5 years old
