DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2016,11.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,10.0,12.8,3990.1,Oedema data was not considered in the analysis excludes Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité Rétrospective  Mali  2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2017,11.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,10.3,13.4,7180.6,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2018-07-24,11.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,10.3,13.0,4495.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2018-09-27,10.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.3,11.6,5001.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Démographique et de Santé au Mali 2018. Bamako  Mali et Rockville  Maryland  USA   INSTAT  CPS/SS-DS-PF et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2019,10.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.7,11.8,6654.5,Reduced age range  Oedema data was not considered in the analysis Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,1987,11.3,0: Units,PCNT: %,AD: Adjusted,F: Free,,,1525.0,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Mali  1987. Demographic and Health Surveys. Bamako  Mali  1989,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,1996,22.0,0: Units,PCNT: %,AD: Adjusted,F: Free,,,4987.0,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête demographique et de santé Mali 1995-1996. Demographic and Health Surveys. Cellule de Planification et de Statistique. Bamako  Mali  1996,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2001,12.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,11.5,13.7,10506.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé au Mali 2001. Demographic and Health Surveys. Calverton  Maryland  USA  CPS/MS  DNSI et ORC Macro  2002,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2006,15.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,14.6,16.3,12369.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé du Mali 2006. DHS. Calverton  Maryland  USA  CPS/DNSI et Macro International Inc.  2007,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2010,8.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.4,9.4,22963.1,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Mali 2009-10 Mulitple Indicator Cluster Survey,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2011,10.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.3,11.6,928.9,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité Rétrospective  Mali 2011,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2014,13.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,11.6,14.8,17744.5,Oedema data was not considered in the analysis excludes Gao and Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité  Rétrospective  Mali  2014,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2015-05-22,12.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,10.7,14.5,7658.5,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle Anthropométrique et de Mortalité rétrospective  Mali 2015,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2015-09-05,13.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,12.7,14.4,15723.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par Grappes à Indicateurs Multiples au Mali (MICS-Mali)  2015  Résultats clés. Bamako  Mali  INSTAT,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2016,10.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.5,11.9,8000.4,Oedema data was not considered in the analysis excludes Kidal,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nutritionnelle et de Mortalité Rétrospective  Mali  2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2017,10.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.0,12.2,13860.7,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2018-07-24,9.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.9,10.7,8968.9,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2018-09-27,9.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.2,9.8,9881.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Démographique et de Santé au Mali 2018. Bamako  Mali et Rockville  Maryland  USA   INSTAT  CPS/SS-DS-PF et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MLI: Mali,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2019,9.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.6,10.1,12951.8,Reduced age range  Oedema data was not considered in the analysis Age 0-5 months not covered  unadjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête Nationale Nutritionnelle Anthropométrique et de Mortalité rétrospective suivant la méthodologie SMART  Mali 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MHL: Marshall Islands,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2017,2.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,1.3,4.5,421.4,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Republic of the Marshall Islands Integrated Child Health and Nutrition Survey 2017  Final Report. Majuro  Republic of the Marshall Islands  RMI Ministry of Health and Human Services  RMI Economic  Policy Planning and Statistic Office  2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MHL: Marshall Islands,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2017,4.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.7,7.6,452.0,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Republic of the Marshall Islands Integrated Child Health and Nutrition Survey 2017  Final Report. Majuro  Republic of the Marshall Islands  RMI Ministry of Health and Human Services  RMI Economic  Policy Planning and Statistic Office  2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MHL: Marshall Islands,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2017,3.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,2.5,5.0,873.4,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Republic of the Marshall Islands Integrated Child Health and Nutrition Survey 2017  Final Report. Majuro  Republic of the Marshall Islands  RMI Ministry of Health and Human Services  RMI Economic  Policy Planning and Statistic Office  2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,2017,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2000,13.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,11.7,15.1,2046.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé Mauritanie 2000-2001. Demographic and Health Surveys. Calverton  Maryland  USA  ONS et ORC Macro  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2007,12.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,11.6,14.1,3908.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par grappes à indicateurs multiples  Mauritanie 2007. Nouakchott  Mauritania  ONS and UNICEF  2008,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2008,6.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,5.7,8.1,269717.1,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête rapide nationale sur la nutrition et survie de l'enfant en Mauritanie  Rapport final. Nouakchott  Mauritanie  ANED  ONS et UNICEF  Octobre-Novembre 2008,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2011,12.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,11.8,14.1,4270.2,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suivi de la situation des femmes et des enfants. Enquête par grappes à indicateurs multiples (MICS) 2011  Rapport final. Nouakchott  Mauritanie  ONS  2012.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2012,10.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,9.1,11.4,3219.2,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête nutritionnelle nationale utilisant la méthodologie SMART  Rapport Final. Nouakchott  Mauritanie  Juillet 2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2015,13.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,12.0,14.7,5076.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Mauritanie Enquête par Grappes à Indicateurs Multiples (MICS) 2015 - Rapport Final  Mars 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2018,9.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.9,10.5,6720.5,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Rapport de l’enquête nutritionnelle nationale SMART Aout 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2000,17.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,15.2,19.5,2075.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé Mauritanie 2000-2001. Demographic and Health Surveys. Calverton  Maryland  USA  ONS et ORC Macro  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2007,14.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,13.1,15.8,4041.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par grappes à indicateurs multiples  Mauritanie 2007. Nouakchott  Mauritania  ONS and UNICEF  2008,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2008,9.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,8.0,10.9,288487.9,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête rapide nationale sur la nutrition et survie de l'enfant en Mauritanie  Rapport final. Nouakchott  Mauritanie  ANED  ONS et UNICEF  Octobre-Novembre 2008,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2011,14.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,13.6,16.3,4394.2,Oedema data was not considered in the analysis,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Suivi de la situation des femmes et des enfants. Enquête par grappes à indicateurs multiples (MICS) 2011  Rapport final. Nouakchott  Mauritanie  ONS  2012.,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2012,13.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,11.9,14.4,3350.4,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête nutritionnelle nationale utilisant la méthodologie SMART  Rapport Final. Nouakchott  Mauritanie  Juillet 2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2015,16.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,14.9,17.9,5031.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Mauritanie Enquête par Grappes à Indicateurs Multiples (MICS) 2015 - Rapport Final  Mars 2017,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2018,13.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,12.3,14.3,6885.6,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Rapport de l’enquête nutritionnelle nationale SMART Aout 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,1988,19.1,0: Units,PCNT: %,AD: Adjusted,F: Free,,,931.0,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,The socio-economic determinants of nutritional status among children under five in Mauritania. Social Dimensions of Adjustment Surveys. Washington D.C.  The World Bank  1990,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,1996,8.7,0: Units,PCNT: %,AD: Adjusted,F: Free,,,3733.0,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête nationale sur les indicateurs des objectifs à mi-terme en Mauritanie (MICS). Nouakchott  République Islamique de Mauritanie  1996,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2000,15.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,13.9,16.8,4121.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé Mauritanie 2000-2001. Demographic and Health Surveys. Calverton  Maryland  USA  ONS et ORC Macro  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2007,13.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,12.6,14.6,7949.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête par grappes à indicateurs multiples  Mauritanie 2007. Nouakchott  Mauritania  ONS and UNICEF  2008,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MRT: Mauritania,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2008,8.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,7.1,9.3,558205.0,Oedema data was not considered in the analysis  Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête rapide nationale sur la nutrition et survie de l'enfant en Mauritanie  Rapport final. Nouakchott  Mauritanie  ANED  ONS et UNICEF  Octobre-Novembre 2008,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2018,Y0T4: Under 5 years old
