DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2008,7.544516563415527,0: Units,PCNT: %,,,7.268086910247803,7.830572128295898,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2009,7.661661148071289,0: Units,PCNT: %,,,7.383990287780762,7.948877334594727,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2010,7.780471324920654,0: Units,PCNT: %,,,7.501592636108398,8.06881332397461,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2011,7.900966167449951,0: Units,PCNT: %,,,7.620913982391357,8.190397262573242,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2012,8.023164749145508,0: Units,PCNT: %,,,7.741973876953125,8.313648223876953,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2013,8.147086143493652,0: Units,PCNT: %,,,7.86479377746582,8.438583374023438,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2014,8.272749900817871,0: Units,PCNT: %,,,7.9893927574157715,8.565220832824707,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2015,8.400174140930176,0: Units,PCNT: %,,,8.115792274475098,8.693577766418457,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2016,8.529378890991211,0: Units,PCNT: %,,,8.244012832641602,8.823673248291016,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2017,8.660382270812988,0: Units,PCNT: %,,,8.37407398223877,8.955524444580078,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2018,8.793205261230469,0: Units,PCNT: %,,,8.505996704101562,9.08914852142334,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2019,8.927865982055664,0: Units,PCNT: %,,,8.639801025390625,9.224565505981445,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2020,9.064383506774902,0: Units,PCNT: %,,,8.77550983428955,9.361791610717773,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_021: Northern America,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2021,9.202778816223145,0: Units,PCNT: %,,,8.913141250610352,9.500845909118652,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1985,2.643048048019409,0: Units,PCNT: %,,,2.034403085708618,3.427414655685425,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1986,2.7466955184936523,0: Units,PCNT: %,,,2.1046435832977295,3.5774569511413574,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1987,2.854288339614868,0: Units,PCNT: %,,,2.176987409591675,3.7342660427093506,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1988,2.9659671783447266,0: Units,PCNT: %,,,2.2514984607696533,3.8981168270111084,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1989,3.0818769931793213,0: Units,PCNT: %,,,2.328242540359497,4.06929349899292,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1990,3.20216703414917,0: Units,PCNT: %,,,2.407287120819092,4.24808931350708,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1991,3.326991081237793,0: Units,PCNT: %,,,2.488701581954956,4.4348063468933105,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1992,3.4565069675445557,0: Units,PCNT: %,,,2.572557210922241,4.62975549697876,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1993,3.5908777713775635,0: Units,PCNT: %,,,2.6589267253875732,4.833257675170898,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1994,3.7302701473236084,0: Units,PCNT: %,,,2.747885227203369,5.045641899108887,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1995,3.8748562335968018,0: Units,PCNT: %,,,2.8395094871520996,5.267247200012207,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1996,4.0248122215271,0: Units,PCNT: %,,,2.933877468109131,5.498421669006348,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1997,4.180318832397461,0: Units,PCNT: %,,,3.0310699939727783,5.739521026611328,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1998,4.341562271118164,0: Units,PCNT: %,,,3.131169319152832,5.990910053253174,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,1999,4.508732318878174,0: Units,PCNT: %,,,3.2342593669891357,6.252963066101074,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2000,4.682024002075195,0: Units,PCNT: %,,,3.340426445007324,6.526061058044434,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2001,4.861637115478516,0: Units,PCNT: %,,,3.449758529663086,6.810593605041504,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2002,5.047775745391846,0: Units,PCNT: %,,,3.562345504760742,7.106956481933594,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2003,5.2406487464904785,0: Units,PCNT: %,,,3.678279161453247,7.415552616119385,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2004,5.440468788146973,0: Units,PCNT: %,,,3.7976531982421875,7.736792087554932,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2005,5.647453784942627,0: Units,PCNT: %,,,3.9205639362335205,8.071089744567871,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2006,5.861825466156006,0: Units,PCNT: %,,,4.0471086502075195,8.418863296508789,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2007,6.083809852600098,0: Units,PCNT: %,,,4.177387237548828,8.780537605285645,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2008,6.313636779785156,0: Units,PCNT: %,,,4.3115010261535645,9.156538009643555,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2009,6.551539897918701,0: Units,PCNT: %,,,4.449554443359375,9.547293663024902,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2010,6.797757625579834,0: Units,PCNT: %,,,4.591652870178223,9.953230857849121,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2011,7.052529811859131,0: Units,PCNT: %,,,4.737903118133545,10.37477970123291,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2012,7.31610107421875,0: Units,PCNT: %,,,4.888415813446045,10.812365531921387,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2013,7.588718414306641,0: Units,PCNT: %,,,5.043301582336426,11.266410827636719,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2014,7.870631694793701,0: Units,PCNT: %,,,5.202674388885498,11.737334251403809,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2015,8.162093162536621,0: Units,PCNT: %,,,5.3666486740112305,12.225545883178711,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2016,8.46335506439209,0: Units,PCNT: %,,,5.535342216491699,12.731449127197266,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2017,8.774675369262695,0: Units,PCNT: %,,,5.708873271942139,13.2554349899292,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2018,9.096308708190918,0: Units,PCNT: %,,,5.887362957000732,13.797883033752441,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2019,9.428513526916504,0: Units,PCNT: %,,,6.070932865142822,14.359158515930176,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2020,9.771546363830566,0: Units,PCNT: %,,,6.259707450866699,14.939608573913574,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_OCEANIAexAUSNZL: Oceania excluding Australia and New Zealand,NT_ANT_WHZ_PO2: Weight-for-height >+2 SD (overweight),_T: Total,2021,10.125664710998535,0: Units,PCNT: %,,,6.453812122344971,15.53956127166748,,,UNICEF/WHO/World Bank Joint Child Malnutrition Estimates Expanded Database March 2019 New York,,"https,//data.unicef.org/topic/nutrition/malnutrition",UNICEF-WHO-World Bank,MOF: Middle of fieldwork,,,Y0T4: Under 5 years old
